time_step,total_fish_mean,total_fish_ci,mpa_fish_mean,mpa_fish_ci,outside_fish_mean,outside_fish_ci,cooperation_mean,cooperation_ci,trust_mean,trust_ci,fully_noncoop_mean,fully_noncoop_ci,noncoop_mean,noncoop_ci,cond_coop_mean,cond_coop_ci,coop_mean,coop_ci,fully_coop_mean,fully_coop_ci
223,12.16,1.504667375335825,3.93,0.5742866893808354,8.23,1.074557375666837,0.7206486486486486,0.00531396814639685,0.9397413663663664,0.0013752100680414282,26.64,2.4768258732498722,8.0,2.331988198940981,0.43,0.3606133685819209,1.93,1.0136270327886887,0.0,0.0
224,12.16,1.519403327099161,3.86,0.5867049739008527,8.3,1.0907536477133593,0.7262162162162165,0.00484434869141082,0.939873123123123,0.0013400014478602846,26.64,2.4768258732498722,8.0,2.331988198940981,0.43,0.3606133685819209,1.93,1.0136270327886887,0.0,0.0
225,12.14,1.5290562862105501,3.96,0.5813771017162613,8.18,1.0786697555786013,0.683027027027027,0.0074109473175276415,0.9403727477477477,0.0012523434506465797,26.66,2.471189266405955,8.03,2.34192607603229,0.48,0.3723793678495086,1.83,0.9650109313370491,0.0,0.0
226,12.19,1.5105217848147705,4.2,0.6047481459252272,7.99,1.0250237843094179,0.7082162162162163,0.00737520770127603,0.9396403903903908,0.0011685531040087223,26.66,2.471189266405955,8.03,2.34192607603229,0.48,0.3723793678495086,1.83,0.9650109313370491,0.0,0.0
227,12.1,1.5132672467214774,4.25,0.6455366449706786,7.85,1.0357909248492188,0.7198378378378378,0.005310111851673437,0.9396899399399403,0.0011832566903013444,26.66,2.471189266405955,8.03,2.34192607603229,0.48,0.3723793678495086,1.83,0.9650109313370491,0.0,0.0
228,11.87,1.5166031153864876,4.15,0.6329161397847269,7.72,1.02711480643597,0.7245945945945946,0.004727077310319304,0.9400671921921924,0.0010501662596939475,26.66,2.471189266405955,8.03,2.34192607603229,0.48,0.3723793678495086,1.83,0.9650109313370491,0.0,0.0
229,11.9,1.4552917508183714,4.28,0.6333439078415455,7.62,0.9548962297548356,0.726864864864865,0.004543228501672309,0.9403055555555556,0.0010415121539209073,26.66,2.471189266405955,8.03,2.34192607603229,0.48,0.3723793678495086,1.83,0.9650109313370491,0.0,0.0
230,11.84,1.4468783191409007,4.17,0.6241638387474878,7.67,0.9847142212845312,0.6825945945945945,0.007032576655977949,0.940540915915916,0.0010445657150564337,26.79,2.4716672458888955,7.93,2.330217449423979,0.42,0.365822330646996,1.86,0.9870385637856309,0.0,0.0
231,11.76,1.474597503863342,4.07,0.6218206185066558,7.69,1.0228477415529647,0.7143243243243244,0.006156498772565136,0.939846846846847,0.0010094768757618147,26.79,2.4716672458888955,7.93,2.330217449423979,0.42,0.365822330646996,1.86,0.9870385637856309,0.0,0.0
232,11.69,1.4542869807572367,4.13,0.6026195230823507,7.56,0.9968368083091634,0.7216216216216216,0.00502880665971014,0.940106981981982,0.0010620305844392425,26.79,2.4716672458888955,7.93,2.330217449423979,0.42,0.365822330646996,1.86,0.9870385637856309,0.0,0.0
233,11.93,1.5361336665798324,4.18,0.6156896309018043,7.75,1.0372734065809266,0.7274594594594598,0.004209081897431332,0.9403130630630631,0.0010849200271670848,26.79,2.4716672458888955,7.93,2.330217449423979,0.42,0.365822330646996,1.86,0.9870385637856309,0.0,0.0
234,12.01,1.578620308497265,4.33,0.6417645811354815,7.68,1.0884196073206325,0.7303783783783786,0.0035936764915720275,0.9406287537537534,0.0010638435357903761,26.79,2.4716672458888955,7.93,2.330217449423979,0.42,0.365822330646996,1.86,0.9870385637856309,0.0,0.0
235,12.22,1.6256377534986073,4.26,0.6504247522965281,7.96,1.1272709587317504,0.6831891891891892,0.006890389081303449,0.9410514264264266,0.000989186173622356,27.13,2.4619121449799954,7.76,2.3336547213330423,0.36,0.3285792543664312,1.75,0.9809305581946155,0.0,0.0
236,11.96,1.5723842705903672,4.02,0.6265749385348893,7.94,1.1214283492047092,0.7112432432432435,0.006997535238821857,0.9401317567567569,0.0010003175700994222,27.13,2.4619121449799954,7.76,2.3336547213330423,0.36,0.3285792543664312,1.75,0.9809305581946155,0.0,0.0
237,11.67,1.5338311828881301,3.88,0.6049259868777337,7.79,1.1088456404748135,0.719837837837838,0.0058951184262331325,0.9404440690690694,0.0010283897438762705,27.13,2.4619121449799954,7.76,2.3336547213330423,0.36,0.3285792543664312,1.75,0.9809305581946155,0.0,0.0
238,11.84,1.5881370943341129,3.68,0.5598056462737759,8.16,1.1647480373024888,0.7233513513513516,0.005462908307489785,0.9406069819819821,0.00104619234075003,27.13,2.4619121449799954,7.76,2.3336547213330423,0.36,0.3285792543664312,1.75,0.9809305581946155,0.0,0.0
239,11.94,1.611453785375181,3.87,0.5617067291745755,8.07,1.2063971160442981,0.727027027027027,0.004558138868975778,0.9406775525525525,0.0010828882256448838,27.13,2.4619121449799954,7.76,2.3336547213330423,0.36,0.3285792543664312,1.75,0.9809305581946155,0.0,0.0
240,11.92,1.6268425054687996,3.67,0.5834449567868419,8.25,1.199409504714716,0.682,0.00752299028559172,0.940886636636637,0.0010796793850502257,27.48,2.4612605862850034,7.5,2.3504478211608952,0.33,0.3173203075757997,1.69,1.006568299918093,0.0,0.0
241,11.82,1.645088144021469,4.07,0.6328432994035726,7.75,1.1526983126560046,0.70772972972973,0.007649055173228727,0.9401159909909914,0.0011033547472674818,27.48,2.4612605862850034,7.5,2.3504478211608952,0.33,0.3173203075757997,1.69,1.006568299918093,0.0,0.0
242,12.09,1.6817428193395088,4.15,0.6268170706035373,7.94,1.1680744935148613,0.7183243243243244,0.006370682224522245,0.9401272522522519,0.0011566067614729408,27.48,2.4612605862850034,7.5,2.3504478211608952,0.33,0.3173203075757997,1.69,1.006568299918093,0.0,0.0
243,11.63,1.6308460287838333,3.87,0.6539794871400786,7.76,1.1582654783770434,0.7215675675675675,0.0058596728753395255,0.9403378378378378,0.001137613523144639,27.48,2.4612605862850034,7.5,2.3504478211608952,0.33,0.3173203075757997,1.69,1.006568299918093,0.0,0.0
244,11.82,1.6776913070049573,3.81,0.6575179255351145,8.01,1.1758350217611317,0.7267567567567568,0.004523221926465195,0.9405334084084089,0.0011254730632295233,27.48,2.4612605862850034,7.5,2.3504478211608952,0.33,0.3173203075757997,1.69,1.006568299918093,0.0,0.0
245,11.86,1.703288491829848,3.76,0.6254335123736173,8.1,1.1888333104350677,0.677189189189189,0.008449253952136785,0.9408885135135133,0.0010514442901982187,27.71,2.4724442510196254,7.36,2.370793185075408,0.29,0.29373201119387754,1.64,1.020149403960028,0.0,0.0
246,11.47,1.6317409063941497,3.71,0.5888454588429802,7.76,1.1472682155450837,0.7088108108108111,0.008622275277432553,0.9399710960960962,0.0010748019134854876,27.71,2.4724442510196254,7.36,2.370793185075408,0.29,0.29373201119387754,1.64,1.020149403960028,0.0,0.0
247,11.25,1.6375973009259632,3.75,0.5869373731498105,7.5,1.162694732077169,0.7171891891891895,0.007417547988531127,0.9401542792792792,0.0011314153114777247,27.71,2.4724442510196254,7.36,2.370793185075408,0.29,0.29373201119387754,1.64,1.020149403960028,0.0,0.0
248,11.43,1.6389760954937695,3.86,0.6222930550793574,7.57,1.1426161217136754,0.7231891891891895,0.006422273363960128,0.9404039039039036,0.0011382659421218919,27.71,2.4724442510196254,7.36,2.370793185075408,0.29,0.29373201119387754,1.64,1.020149403960028,0.0,0.0
249,11.63,1.6871160391626892,3.99,0.6396300168065913,7.64,1.23791340828024,0.726918918918919,0.004893005438738119,0.9405491741741742,0.0011531154311927591,27.71,2.4724442510196254,7.36,2.370793185075408,0.29,0.29373201119387754,1.64,1.020149403960028,0.0,0.0
250,11.43,1.6220122075989447,3.84,0.6152776856022001,7.59,1.1977171746284676,0.6801621621621621,0.007586876404349299,0.9408603603603605,0.0011192596058352336,28.1,2.469522220997413,7.18,2.376111807470348,0.22,0.22617414883226578,1.5,1.0091621078895106,0.0,0.0
251,11.4,1.5872369955365837,4.04,0.6404852960060833,7.36,1.1755164339131976,0.7095135135135137,0.00766864245416662,0.9399718468468466,0.0011076023788322733,28.1,2.469522220997413,7.18,2.376111807470348,0.22,0.22617414883226578,1.5,1.0091621078895106,0.0,0.0
252,11.43,1.5783185234926445,4.06,0.6227867230440933,7.37,1.1179407719552945,0.7199459459459462,0.006350918219618827,0.9400968468468466,0.0011975334325516078,28.1,2.469522220997413,7.18,2.376111807470348,0.22,0.22617414883226578,1.5,1.0091621078895106,0.0,0.0
253,11.35,1.6123010512928413,3.73,0.5806729489135861,7.62,1.192150564987494,0.7229189189189189,0.006007462119896128,0.9403543543543542,0.0012279735445836623,28.1,2.469522220997413,7.18,2.376111807470348,0.22,0.22617414883226578,1.5,1.0091621078895106,0.0,0.0
254,11.65,1.6632017676758284,3.72,0.5761733294764695,7.93,1.2297356145123226,0.7268108108108109,0.005048677279853997,0.9405138888888888,0.0012952323258055274,28.1,2.469522220997413,7.18,2.376111807470348,0.22,0.22617414883226578,1.5,1.0091621078895106,0.0,0.0
255,12.16,1.79181309025244,4.0,0.6363211767653186,8.16,1.3076946089970698,0.6734054054054055,0.007542547785927174,0.9407327327327324,0.0012948047139632113,28.3,2.473252854036563,7.07,2.3616584853869105,0.16,0.1585541875826683,1.47,1.0324773244967658,0.0,0.0
256,12.09,1.7826509782904787,4.3,0.6915773275635921,7.79,1.2455780723824579,0.7064864864864869,0.0072702390032483525,0.9396006006006007,0.001357219638586026,28.3,2.473252854036563,7.07,2.3616584853869105,0.16,0.1585541875826683,1.47,1.0324773244967658,0.0,0.0
257,12.01,1.7079001839686068,4.44,0.7501040610475324,7.57,1.1263623935483644,0.7180540540540542,0.005745983042264124,0.9396910660660661,0.0013721791621268136,28.3,2.473252854036563,7.07,2.3616584853869105,0.16,0.1585541875826683,1.47,1.0324773244967658,0.0,0.0
258,12.11,1.76136182722347,4.22,0.6905099750184639,7.89,1.2062824737183244,0.7241081081081083,0.0050808123402191355,0.9399313063063058,0.0013471057542811088,28.3,2.473252854036563,7.07,2.3616584853869105,0.16,0.1585541875826683,1.47,1.0324773244967658,0.0,0.0
259,12.14,1.780262723982053,4.22,0.6877226371147017,7.92,1.2043015808343025,0.7272432432432434,0.004633654682492152,0.940247747747748,0.0013202871563763724,28.3,2.473252854036563,7.07,2.3616584853869105,0.16,0.1585541875826683,1.47,1.0324773244967658,0.0,0.0
260,12.17,1.8127732614974217,3.88,0.6388998744717361,8.29,1.3016805500582698,0.682,0.00677566361775143,0.9405904654654651,0.0012978011568890485,28.38,2.5026337346084038,7.03,2.3870925213740652,0.14,0.14672534341414906,1.45,1.0420769069507299,0.0,0.0
261,12.02,1.7783109271440698,3.88,0.6460749875981892,8.14,1.270533622695598,0.7084324324324328,0.007695235569615611,0.9399211711711711,0.0012462861715266127,28.38,2.5026337346084038,7.03,2.3870925213740652,0.14,0.14672534341414906,1.45,1.0420769069507299,0.0,0.0
262,11.77,1.7554543894957793,3.87,0.634298517734355,7.9,1.2323085977140629,0.7189729729729735,0.0063998630335964785,0.94004542042042,0.0012439586473481602,28.38,2.5026337346084038,7.03,2.3870925213740652,0.14,0.14672534341414906,1.45,1.0420769069507299,0.0,0.0
263,11.61,1.6903554083091517,3.75,0.616933156833056,7.86,1.2040910291169848,0.7239459459459462,0.005248881230686167,0.9402023273273268,0.0012779445915565154,28.38,2.5026337346084038,7.03,2.3870925213740652,0.14,0.14672534341414906,1.45,1.0420769069507299,0.0,0.0
264,11.42,1.667309226748296,3.76,0.6217372100815586,7.66,1.2105185956440325,0.7265945945945947,0.0048183396223025815,0.9405746996997,0.0011635758215600314,28.38,2.5026337346084038,7.03,2.3870925213740652,0.14,0.14672534341414906,1.45,1.0420769069507299,0.0,0.0
265,11.74,1.727830882465063,4.0,0.6962829309985991,7.74,1.180766208188564,0.6743243243243243,0.008083023033411196,0.9407597597597599,0.0011622215632094504,28.62,2.4938687554881462,6.88,2.373831082785799,0.1,0.12852579507631912,1.4,1.0237130848045268,0.0,0.0
266,11.4,1.7021559035529037,4.12,0.6751510124409206,7.28,1.1818913763963252,0.7093513513513511,0.007899696610201935,0.9395281531531531,0.0011883102238682726,28.62,2.4938687554881462,6.88,2.373831082785799,0.1,0.12852579507631912,1.4,1.0237130848045268,0.0,0.0
267,11.32,1.7165124530861988,3.8,0.628423806041751,7.52,1.2691601607362248,0.7176756756756758,0.007051345433372632,0.9397965465465467,0.0012953038241481068,28.62,2.4938687554881462,6.88,2.373831082785799,0.1,0.12852579507631912,1.4,1.0237130848045268,0.0,0.0
268,11.45,1.705171838847921,3.72,0.6060680041051499,7.73,1.2571089187496844,0.7226486486486488,0.005941848766262867,0.939806306306306,0.0013814262104816302,28.62,2.4938687554881462,6.88,2.373831082785799,0.1,0.12852579507631912,1.4,1.0237130848045268,0.0,0.0
269,11.52,1.7191066033262747,3.8,0.6173222173225262,7.72,1.227805076386313,0.7256216216216219,0.005125243954428242,0.9399864864864865,0.0014088899888864874,28.62,2.4938687554881462,6.88,2.373831082785799,0.1,0.12852579507631912,1.4,1.0237130848045268,0.0,0.0
270,11.62,1.7886071255588802,3.64,0.6603309521747408,7.98,1.3001110081835319,0.6788108108108105,0.007221722077307461,0.9400915915915915,0.0014213439188376239,28.79,2.4849978861962834,6.74,2.3636689866392055,0.12,0.15252779943341482,1.35,0.979754969367342,0.0,0.0
271,11.55,1.7732043198684129,3.71,0.6566994551543347,7.84,1.2677185454192899,0.7127027027027024,0.006767906303585513,0.9391265015015019,0.001442894288326556,28.79,2.4849978861962834,6.74,2.3636689866392055,0.12,0.15252779943341482,1.35,0.979754969367342,0.0,0.0
272,11.63,1.7896538798326336,3.87,0.674225755663487,7.76,1.2608514101193684,0.719783783783784,0.006111382404862755,0.9394346846846853,0.001431268093062612,28.79,2.4849978861962834,6.74,2.3636689866392055,0.12,0.15252779943341482,1.35,0.979754969367342,0.0,0.0
273,11.58,1.793840142710604,3.72,0.634555864837762,7.86,1.2980528211132236,0.7239459459459462,0.005887878627230633,0.9397019519519518,0.001385422710810017,28.79,2.4849978861962834,6.74,2.3636689866392055,0.12,0.15252779943341482,1.35,0.979754969367342,0.0,0.0
274,11.53,1.7831594840619274,3.72,0.6016146487578241,7.81,1.2821741154773012,0.7283783783783788,0.004804797578072647,0.9400262762762764,0.001342266121761971,28.79,2.4849978861962834,6.74,2.3636689866392055,0.12,0.15252779943341482,1.35,0.979754969367342,0.0,0.0
275,11.57,1.788923900449653,3.82,0.6496919590082673,7.75,1.2856688687216473,0.6791891891891889,0.007143892005593464,0.9403415915915914,0.0013151668834310037,29.1,2.480852143921519,6.53,2.360877562602517,0.09,0.11460554262338271,1.28,0.9804232685937226,0.0,0.0
276,11.14,1.6967352198855306,3.64,0.6354270425469786,7.5,1.2181995238876102,0.7097837837837838,0.007973014937864824,0.9395491741741745,0.0013515127411293354,29.1,2.480852143921519,6.53,2.360877562602517,0.09,0.11460554262338271,1.28,0.9804232685937226,0.0,0.0
277,11.27,1.6873892596552813,3.79,0.6578683868373673,7.48,1.1846185519398218,0.7188648648648649,0.006940057906937349,0.939673048048048,0.0014582029468373924,29.1,2.480852143921519,6.53,2.360877562602517,0.09,0.11460554262338271,1.28,0.9804232685937226,0.0,0.0
278,11.04,1.641005830093239,3.73,0.6458222306486515,7.31,1.1477954793429013,0.7238918918918923,0.006011309860675281,0.939961711711712,0.0014928479409456285,29.1,2.480852143921519,6.53,2.360877562602517,0.09,0.11460554262338271,1.28,0.9804232685937226,0.0,0.0
279,11.12,1.6560039884009938,3.9,0.6871190872039576,7.22,1.145076218249248,0.7276756756756764,0.00525000380423529,0.940256756756757,0.0014945863730170931,29.1,2.480852143921519,6.53,2.360877562602517,0.09,0.11460554262338271,1.28,0.9804232685937226,0.0,0.0
280,11.28,1.683565842371483,3.81,0.6540029834794336,7.47,1.2128124610177784,0.6803243243243243,0.007184072648697795,0.9406385135135135,0.001438062035785614,29.1,2.5030512260039735,6.43,2.35334793041743,0.09,0.12425534354706838,1.38,1.051035265630987,0.0,0.0
281,10.97,1.6975127644880907,3.69,0.6208561044235609,7.28,1.2082505806330075,0.7100540540540541,0.00728261057873412,0.9396381381381382,0.001451013727898623,29.1,2.5030512260039735,6.43,2.35334793041743,0.09,0.12425534354706838,1.38,1.051035265630987,0.0,0.0
282,11.01,1.6597612835585724,3.85,0.6094150309928364,7.16,1.2138462136531134,0.7214594594594597,0.005586988917115442,0.9398164414414416,0.0014679162565955093,29.1,2.5030512260039735,6.43,2.35334793041743,0.09,0.12425534354706838,1.38,1.051035265630987,0.0,0.0
283,11.05,1.6714962279347205,3.91,0.6198653002064238,7.14,1.1641872041901162,0.7252972972972974,0.005158555869511845,0.9400934684684684,0.0014652476308055558,29.1,2.5030512260039735,6.43,2.35334793041743,0.09,0.12425534354706838,1.38,1.051035265630987,0.0,0.0
284,11.18,1.7098975295613479,3.83,0.6399662628607855,7.35,1.2241372962213026,0.7279459459459463,0.004709663743989196,0.9403858858858857,0.0014375727589186335,29.1,2.5030512260039735,6.43,2.35334793041743,0.09,0.12425534354706838,1.38,1.051035265630987,0.0,0.0
285,11.35,1.7485518007768601,3.75,0.6723542816105212,7.6,1.2321527178073346,0.6797297297297298,0.0071438920055934595,0.9405792042042043,0.0014483635671138704,29.33,2.4954510328996653,6.27,2.3385444946803995,0.08,0.10620234272368945,1.32,1.0210377278044136,0.0,0.0
286,11.14,1.7471550378830156,3.83,0.6465356429463112,7.31,1.2576710787801395,0.7106486486486489,0.007397204821430675,0.9397511261261268,0.0014583386419458068,29.33,2.4954510328996653,6.27,2.3385444946803995,0.08,0.10620234272368945,1.32,1.0210377278044136,0.0,0.0
287,11.11,1.7270024801371882,3.7,0.6497629106066305,7.41,1.2253041542408973,0.7200000000000003,0.0061722038617759685,0.9399046546546548,0.0015066696033813186,29.33,2.4954510328996653,6.27,2.3385444946803995,0.08,0.10620234272368945,1.32,1.0210377278044136,0.0,0.0
288,10.69,1.640250682792115,3.71,0.6590352451879947,6.98,1.1083899645882762,0.7251891891891893,0.005247737027742985,0.9402053303303306,0.0013992228547428144,29.33,2.4954510328996653,6.27,2.3385444946803995,0.08,0.10620234272368945,1.32,1.0210377278044136,0.0,0.0
289,10.44,1.6288814635816808,3.72,0.6963270679788341,6.72,1.0993765622387994,0.7287027027027029,0.004416040032212872,0.9404647147147146,0.001370080986891056,29.33,2.4954510328996653,6.27,2.3385444946803995,0.08,0.10620234272368945,1.32,1.0210377278044136,0.0,0.0
290,10.54,1.6669036608034673,3.32,0.5820111009250594,7.22,1.2401023931917883,0.6836756756756757,0.0072175243142765435,0.9407218468468463,0.0013352831585737818,29.36,2.5194227605544883,6.33,2.363414618216619,0.06,0.0992464729851897,1.25,1.0151872930646837,0.0,0.0
291,10.17,1.6384603558218918,3.41,0.6092385004249155,6.76,1.2006083951064146,0.7142162162162167,0.007242635653419351,0.9399771021021021,0.0013490298034003064,29.36,2.5194227605544883,6.33,2.363414618216619,0.06,0.0992464729851897,1.25,1.0151872930646837,0.0,0.0
292,10.27,1.6841989293429684,3.36,0.6238344703525126,6.91,1.211747709054983,0.7247567567567565,0.005239088623145132,0.9402000750750747,0.0013548741894800864,29.36,2.5194227605544883,6.33,2.363414618216619,0.06,0.0992464729851897,1.25,1.0151872930646837,0.0,0.0
293,10.03,1.6187404935937078,3.36,0.5883396352448133,6.67,1.179605772112022,0.7274594594594594,0.004785614850664889,0.9407815315315314,0.0012293336965790685,29.36,2.5194227605544883,6.33,2.363414618216619,0.06,0.0992464729851897,1.25,1.0151872930646837,0.0,0.0
294,9.99,1.5996518116140153,3.37,0.6202122617298046,6.62,1.1404370783169053,0.7301081081081083,0.004508009337177108,0.9409718468468466,0.0012129283621264881,29.36,2.5194227605544883,6.33,2.363414618216619,0.06,0.0992464729851897,1.25,1.0151872930646837,0.0,0.0
295,9.85,1.5851481066449282,3.23,0.5833132551211226,6.62,1.151499582978648,0.6877837837837838,0.005948315297952592,0.9412518768768767,0.001203710601878912,29.6,2.5055823115595306,6.11,2.351002638535311,0.07,0.11843007050576297,1.22,1.0137501988162574,0.0,0.0
296,9.71,1.5473563824794856,3.39,0.630191055474449,6.32,1.0525327745965916,0.7205945945945947,0.00603928135470001,0.9406332582582583,0.0012121555854180213,29.6,2.5055823115595306,6.11,2.351002638535311,0.07,0.11843007050576297,1.22,1.0137501988162574,0.0,0.0
297,9.59,1.5172210486280497,3.32,0.5611764442668632,6.27,1.0612472443309335,0.7273513513513515,0.0050639945671273005,0.9410701951951951,0.0011785493959233686,29.6,2.5055823115595306,6.11,2.351002638535311,0.07,0.11843007050576297,1.22,1.0137501988162574,0.0,0.0
298,9.67,1.5204989765205368,3.44,0.5901650806342238,6.23,1.0655822603628495,0.7298918918918925,0.004772168110645311,0.9413194444444443,0.0011610746208037719,29.6,2.5055823115595306,6.11,2.351002638535311,0.07,0.11843007050576297,1.22,1.0137501988162574,0.0,0.0
299,9.63,1.491315301872813,3.65,0.6150622407529174,5.98,1.0013202452762056,0.732378378378379,0.0042338497450887785,0.9415161411411412,0.0011624948227430304,29.6,2.5055823115595306,6.11,2.351002638535311,0.07,0.11843007050576297,1.22,1.0137501988162574,0.0,0.0
300,10.04,1.5367999916710047,3.73,0.5740190533423087,6.31,1.0830467683345906,0.6846486486486485,0.00623052245738975,0.9417083333333329,0.001171753759174752,29.62,2.518242293664373,6.14,2.3750833262014193,0.03,0.04343069882007422,1.21,1.0211938574041661,0.0,0.0
